interview__key,interview__id,item_id,obs_id,vil_item_avail,vil_unit_start,vil_loc_unit,vil_loc_unit_os,vil_loc_weight,vil_loc_price,vil_loc_photo,dist_item_avail,dist_unit_start,dist_loc_unit,dist_loc_unit_os,dist_loc_weight,dist_loc_price,dist_loc_photo
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,1,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,1,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,2,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,2,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,2,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,3,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,522,500,** PHOTO **
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,3,OBSERVATION 2,NO,,,,,,,YES,YES,Galon (kidumu),,4,5000,** PHOTO **
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,3,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,4,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,53,200,** PHOTO **
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,4,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,4,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,5,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,5,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,5,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,6,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,6,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,6,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,7,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,0.92,500,** PHOTO **
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,7,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,7,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,8,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,8,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,8,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,9,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,321,500,** PHOTO **
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,9,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,9,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,10,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,10,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,10,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,11,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,11,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,11,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,12,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,12,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,12,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,13,OBSERVATION 1,NO,,,,,,,YES,YES,Bottle (Chupa),,0.5,1500,** PHOTO **
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,13,OBSERVATION 2,NO,,,,,,,YES,YES,Bottle (Chupa),,1.5,4500,** PHOTO **
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,13,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,14,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,14,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,14,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,15,OBSERVATION 1,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,15,OBSERVATION 2,NO,,,,,,,NO,,,,,,
84-46-52-58,fb699bee095a4024b7bcdd54321bac82,15,OBSERVATION 3,NO,,,,,,,NO,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,1,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,1,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,1,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,2,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,2,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,2,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,3,OBSERVATION 1,YES,YES,Heap (Fungu),,0.1,300,** PHOTO **,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,3,OBSERVATION 2,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,3,OBSERVATION 3,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,4,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,4,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,4,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,5,OBSERVATION 1,YES,YES,Heap (Fungu),,0.08,200,** PHOTO **,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,5,OBSERVATION 2,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,5,OBSERVATION 3,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,6,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,6,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,6,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,7,OBSERVATION 1,YES,YES,Splinter (kichane),,0.34,700,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,7,OBSERVATION 2,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,7,OBSERVATION 3,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,8,OBSERVATION 1,YES,YES,Piece (Idadi),,0.21,1000,** PHOTO **,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,8,OBSERVATION 2,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,8,OBSERVATION 3,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,9,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,9,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,9,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,10,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,10,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,10,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,11,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,11,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,11,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,12,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,12,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,12,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,13,OBSERVATION 1,YES,YES,Cup (Kikombe),,,500,** PHOTO **,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,13,OBSERVATION 2,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,13,OBSERVATION 3,YES,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,14,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,14,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,14,OBSERVATION 3,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,15,OBSERVATION 1,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,15,OBSERVATION 2,NO,,,,,,,,,,,,,
84-84-44-25,1bf0f923a7b340e48406b3a02e6464ef,15,OBSERVATION 3,NO,,,,,,,,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,1,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,1,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,1,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,2,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,2,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,2,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,3,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,570,500,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,3,OBSERVATION 2,NO,,,,,,,YES,YES,Bucket (sandoline),,4320,2500,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,3,OBSERVATION 3,NO,,,,,,,YES,YES,Jug (Jagi),,2620,1500,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,4,OBSERVATION 1,NO,,,,,,,YES,YES,Piece (Idadi),,110,400,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,4,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,4,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,5,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,420,500,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,5,OBSERVATION 2,NO,,,,,,,YES,YES,Bucket (sandoline),,4420,5000,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,5,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,6,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,6,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,6,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,7,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,7,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,7,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,8,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,8,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,8,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,9,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,9,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,9,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,10,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,10,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,10,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,11,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,11,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,11,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,12,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,12,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,12,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,13,OBSERVATION 1,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,13,OBSERVATION 2,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,13,OBSERVATION 3,NO,,,,,,,NO,,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,14,OBSERVATION 1,NO,,,,,,,YES,YES,Heap (Fungu),,680,1000,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,14,OBSERVATION 2,NO,,,,,,,YES,NO,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,14,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
88-56-66-51,7b735be5ee234b9985220a55f063b11f,15,OBSERVATION 1,NO,,,,,,,YES,YES,Cane (Kopo),,920,800,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,15,OBSERVATION 2,NO,,,,,,,YES,YES,Bucket (sandoline),,4130,3500,** PHOTO **
88-56-66-51,7b735be5ee234b9985220a55f063b11f,15,OBSERVATION 3,NO,,,,,,,YES,NO,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,1,OBSERVATION 1,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,1,OBSERVATION 2,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,1,OBSERVATION 3,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,2,OBSERVATION 1,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,2,OBSERVATION 2,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,2,OBSERVATION 3,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,3,OBSERVATION 1,YES,YES,Heap (Fungu),,0.5,500,** PHOTO **,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,3,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,3,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,4,OBSERVATION 1,YES,YES,Heap (Fungu),,0.12,500,** PHOTO **,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,4,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,4,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,5,OBSERVATION 1,YES,YES,Heap (Fungu),,0.2,500,** PHOTO **,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,5,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,5,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,6,OBSERVATION 1,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,6,OBSERVATION 2,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,6,OBSERVATION 3,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,7,OBSERVATION 1,YES,YES,Heap (Fungu),,0.54,500,** PHOTO **,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,7,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,7,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,8,OBSERVATION 1,YES,YES,Heap (Fungu),,1.2,1000,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,8,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,8,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,9,OBSERVATION 1,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,9,OBSERVATION 2,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,9,OBSERVATION 3,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,10,OBSERVATION 1,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,10,OBSERVATION 2,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,10,OBSERVATION 3,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,11,OBSERVATION 1,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,11,OBSERVATION 2,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,11,OBSERVATION 3,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,12,OBSERVATION 1,YES,YES,Heap (Fungu),,0.4,3500,** PHOTO **,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,12,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,12,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,13,OBSERVATION 1,YES,YES,Bottle (Chupa),,0.5,1000,** PHOTO **,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,13,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,13,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,14,OBSERVATION 1,YES,YES,Heap (Fungu),,1.2,1000,** PHOTO **,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,14,OBSERVATION 2,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,14,OBSERVATION 3,YES,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,15,OBSERVATION 1,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,15,OBSERVATION 2,NO,,,,,,,,,,,,,
89-39-70-41,9890a85d90e041d1953a9b877fa29959,15,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,1,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,1,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,1,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,2,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,2,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,2,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,3,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,3,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,3,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,4,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,4,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,4,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,5,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,5,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,5,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,6,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,6,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,6,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,7,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,7,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,7,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,8,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,8,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,8,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,9,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,9,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,9,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,10,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,10,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,10,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,11,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,11,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,11,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,12,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,12,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,12,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,13,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,13,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,13,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,14,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,14,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,14,OBSERVATION 3,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,15,OBSERVATION 1,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,15,OBSERVATION 2,NO,,,,,,,,,,,,,
90-58-45-22,b3d91a0d33664130ba7d4d58df426560,15,OBSERVATION 3,NO,,,,,,,,,,,,,
90-78-00-57,15c8248037b145a19f54e6d195229fd8,1,OBSERVATION 1,NO,,,,,,,,,,,,,
90-78-00-57,15c8248037b145a19f54e6d195229fd8,1,OBSERVATION 2,NO,,,,,,,,,,,,,
90-78-00-57,15c8248037b145a19f54e6d195229fd8,1,OBSERVATION 3,NO,,,,,,,,,,,,,
90-78-00-57,15c8248037b145a19f54e6d195229fd8,2,OBSERVATION 1,NO,,,,,,,,,,,,,
90-78-00-57,15c8248037b145a19f54e6d195229fd8,2,OBSERVATION 2,NO,,,,,,,,,,,,,
